p2,p1,Genotype,value,trait,pop,FID,p1t,p2t,HPH,pHPH,MPH,pMPH
Z014,Z007,Z007xZ014,12.2222222222224,KRN,Diallel,Z000,11.6054664000798,13.2139965001241,-0.991774277901699,-0.0750548312838122,0.616755822142601,0.0531435619113386
Z014,Z008,Z008xZ014,12.8888888888889,KRN,Diallel,Z000,9.96923666854619,13.2139965001241,-0.3251076112352,-0.024603276626579,2.91965222034271,0.292866175958533
Z014,Z002,Z002xZ014,13.746031686927,KRN,Diallel,Z000,13.4044303420816,13.2139965001241,0.341601344845399,0.0254842120200351,0.341601344845399,0.0254842120200351
Z014,Z006,Z006xZ014,13.4195009986904,KRN,Diallel,Z000,14.9416132974878,13.2139965001241,-1.5221122987974,-0.101870679456904,-1.5221122987974,-0.101870679456904
Z014,Z001,Z001xZ014,14.2222222222221,KRN,Diallel,Z000,12.9227469769789,13.2139965001241,1.008225722098,0.0762998326879027,1.2994752452432,0.100557199452882
Z014,Z005,Z005xZ014,11.9999999999997,KRN,Diallel,Z000,10.9061972369239,13.2139965001241,-1.2139965001244,-0.0918720161695971,1.0938027630758,0.100291856025915
Z014,Z009,Z009xZ014,13.6507934143751,KRN,Diallel,Z000,11.0519916761264,13.2139965001241,0.436796914251,0.033055625090176,2.5988017382487,0.235143294928679
Z015,Z002,Z002xZ015,14.5555555555556,KRN,Diallel,Z000,13.4044303420816,13.256531322173,1.151125213474,0.0858764739789188,1.151125213474,0.0858764739789188
Z015,Z009,Z009xZ015,13.4960316869272,KRN,Diallel,Z000,11.0519916761264,13.256531322173,0.2395003647542,0.0180665936611645,2.4440400108008,0.221140232676814
Z015,Z005,Z005xZ015,14.6666666666666,KRN,Diallel,Z000,10.9061972369239,13.256531322173,1.4101353444936,0.106372874639914,3.7604694297427,0.344801157365034
Z015,Z007,Z007xZ015,14.2222222222222,KRN,Diallel,Z000,11.6054664000798,13.256531322173,0.9656909000492,0.072846423893253,2.6167558221424,0.225476144769538
Z015,Z015,Z015xZ015,14.9941756444385,KRN,Diallel,Z000,13.256531322173,13.256531322173,1.7376443222655,0.131078355267724,1.7376443222655,0.131078355267724
Z015,Z012,Z012xZ015,14.5032402686277,KRN,Diallel,Z000,11.7711384289474,13.256531322173,1.2467089464547,0.094044883699663,2.7321018396803,0.232101750919992
Z015,Z003,Z003xZ015,13.5555555555554,KRN,Diallel,Z000,11.922231459627,13.256531322173,0.299024233382401,0.0225567477732467,1.6333240959284,0.136998187080953
Z015,Z013,Z013xZ015,14.7040149114951,KRN,Diallel,Z000,12.0340596617674,13.256531322173,1.4474835893221,0.109190221344027,2.6699552497277,0.221866545851541
Z015,Z006,Z006xZ015,16,KRN,Diallel,Z000,14.9416132974878,13.256531322173,1.0583867025122,0.0708348343274385,1.0583867025122,0.0708348343274385
Z016,Z014,Z014xZ016,13.5994175644439,KRN,Diallel,Z000,13.2139965001241,12.2778677484095,0.3854210643198,0.0291676378388764,0.3854210643198,0.0291676378388764
Z016,Z008,Z008xZ016,11.9960316869269,KRN,Diallel,Z000,9.96923666854619,12.2778677484095,-0.281836061482601,-0.0229548051223398,2.02679501838071,0.203304935549923
Z016,Z013,Z013xZ016,14.8480724272619,KRN,Diallel,Z000,12.0340596617674,12.2778677484095,2.5702046788524,0.209336403642672,2.8140127654945,0.233837362003008
Z016,Z001,Z001xZ016,16.4444444444445,KRN,Diallel,Z000,12.9227469769789,12.2778677484095,3.5216974674656,0.27251926186741,3.5216974674656,0.27251926186741
Z016,Z010,Z010xZ016,14.4444444444445,KRN,Diallel,Z000,13.3653157821201,12.2778677484095,1.0791286623244,0.0807409776107229,1.0791286623244,0.0807409776107229
Z016,Z009,Z009xZ016,12.6666666666667,KRN,Diallel,Z000,11.0519916761264,12.2778677484095,0.3887989182572,0.0316666481692284,1.6146749905403,0.146098100492438
Z016,Z002,Z002xZ016,14.6474437821318,KRN,Diallel,Z000,13.4044303420816,12.2778677484095,1.2430134400502,0.0927315378817635,1.2430134400502,0.0927315378817635
Z016,Z005,Z005xZ016,12.4444444444446,KRN,Diallel,Z000,10.9061972369239,12.2778677484095,0.166576696035099,0.0135672332890764,1.5382472075207,0.141043406249139
Z017,Z001,Z001xZ017,13.9999999999998,KRN,Diallel,Z000,12.9227469769789,10.5714239413404,1.0772530230209,0.0833609932114249,1.0772530230209,0.0833609932114249
Z017,Z014,Z014xZ017,12.7460316869272,KRN,Diallel,Z000,13.2139965001241,10.5714239413404,-0.4679648131969,-0.0354143285260069,-0.4679648131969,-0.0354143285260069
Z017,Z008,Z008xZ017,11.7777777777778,KRN,Diallel,Z000,9.96923666854619,10.5714239413404,1.2063538364374,0.114114602075493,1.80854110923161,0.181412195272454
Z017,Z012,Z012xZ017,13.3333333333334,KRN,Diallel,Z000,11.7711384289474,10.5714239413404,1.562194904386,0.132714003306959,1.562194904386,0.132714003306959
Z017,Z011,Z011xZ017,13.5555555555556,KRN,Diallel,Z000,13.1739599196765,10.5714239413404,0.3815956358791,0.0289659022955696,0.3815956358791,0.0289659022955696
Z017,Z006,Z006xZ017,14.8888888888888,KRN,Diallel,Z000,14.9416132974878,10.5714239413404,-0.0527244085989995,-0.00352869583419511,-0.0527244085989995,-0.00352869583419511
Z017,Z007,Z007xZ017,14.6666666666667,KRN,Diallel,Z000,11.6054664000798,10.5714239413404,3.0612002665869,0.263772274293591,3.0612002665869,0.263772274293591
Z017,Z010,Z010xZ017,14,KRN,Diallel,Z000,13.3653157821201,10.5714239413404,0.634684217879901,0.0474874090688505,0.634684217879901,0.0474874090688505
Z017,Z002,Z002xZ017,13.5555555555555,KRN,Diallel,Z000,13.4044303420816,10.5714239413404,0.1511252134739,0.0112742734765431,0.1511252134739,0.0112742734765431
Z017,Z005,Z005xZ017,13.5555555555556,KRN,Diallel,Z000,10.9061972369239,10.5714239413404,2.6493583186317,0.242922281807087,2.6493583186317,0.242922281807087
Z017,Z009,Z009xZ017,12.6666666666666,KRN,Diallel,Z000,11.0519916761264,10.5714239413404,1.6146749905402,0.146098100492429,1.6146749905402,0.146098100492429
Z017,Z016,Z016xZ017,14,KRN,Diallel,Z000,12.2778677484095,10.5714239413404,1.7221322515905,0.140263137450197,1.7221322515905,0.140263137450197
Z018,Z007,Z007xZ018,14,KRN,Diallel,Z000,11.6054664000798,14.6696164821985,-0.669616482198499,-0.0456464886461807,2.3945335999202,0.206328080007516
Z018,Z006,Z006xZ018,17.3333333333333,KRN,Diallel,Z000,14.9416132974878,14.6696164821985,2.3917200358455,0.160071070521389,2.3917200358455,0.160071070521389
Z018,Z005,Z005xZ018,13.7777777777777,KRN,Diallel,Z000,10.9061972369239,14.6696164821985,-0.891838704420799,-0.0607949570803736,2.8715805408538,0.263298056918667
Z018,Z013,Z013xZ018,15.1337867129763,KRN,Diallel,Z000,12.0340596617674,14.6696164821985,0.464170230777802,0.031641606400622,3.0997270512089,0.257579498384642
Z018,Z016,Z016xZ018,16.6666666666667,KRN,Diallel,Z000,12.2778677484095,14.6696164821985,1.9970501844682,0.136135132564073,4.3887989182572,0.357456116012142
Z018,Z012,Z012xZ018,14.2222222222223,KRN,Diallel,Z000,11.7711384289474,14.6696164821985,-0.4473942599762,-0.0304980202119878,2.4510837932749,0.20822827019409
Z018,Z008,Z008xZ018,14.2222222222222,KRN,Diallel,Z000,9.96923666854619,14.6696164821985,-0.447394259976299,-0.0304980202119946,4.25298555367601,0.426610952781826
Z018,Z015,Z015xZ018,17.3333333333333,KRN,Diallel,Z000,13.256531322173,14.6696164821985,2.6637168511348,0.181580537866631,4.0768020111603,0.307531579119902
Z019,Z001,Z001xZ019,16.8888888888889,KRN,Diallel,Z000,12.9227469769789,14.8857317075927,2.0031571812962,0.134568942974732,3.96614191191,0.30691167435031
Z019,Z005,Z005xZ019,16.6729284766908,KRN,Diallel,Z000,10.9061972369239,14.8857317075927,1.7871967690981,0.120061062781785,5.7667312397669,0.528757284917159
Z019,Z014,Z014xZ019,14.2222222222222,KRN,Diallel,Z000,13.2139965001241,14.8857317075927,-0.663509485370501,-0.0445735217054911,1.0082257220981,0.0762998326879102
Z019,Z006,Z006xZ019,18.8888888888888,KRN,Diallel,Z000,14.9416132974878,14.8857317075927,3.947275591401,0.264180012747665,3.947275591401,0.264180012747665
Z019,Z002,Z002xZ019,16.8888888888889,KRN,Diallel,Z000,13.4044303420816,14.8857317075927,2.0031571812962,0.134568942974732,3.4844585468073,0.259948275151109
Z019,Z016,Z016xZ019,16.8888888888889,KRN,Diallel,Z000,12.2778677484095,14.8857317075927,2.0031571812962,0.134568942974732,4.6110211404794,0.375555530892302
Z019,Z011,Z011xZ019,15.5555555555555,KRN,Diallel,Z000,13.1739599196765,14.8857317075927,0.6698238479628,0.044997710634617,2.381595635879,0.180780543617859
Z020,Z010,Z010xZ020,15.7777777777778,KRN,Diallel,Z000,13.3653157821201,13.3504047304931,2.4124619956577,0.180501683236325,2.4124619956577,0.180501683236325
Z020,Z001,Z001xZ020,16.4444444444444,KRN,Diallel,Z000,12.9227469769789,13.3504047304931,3.0940397139513,0.231756248324392,3.5216974674655,0.272519261867403
Z020,Z008,Z008xZ020,13.3333333333334,KRN,Diallel,Z000,9.96923666854619,13.3504047304931,-0.0170713971597003,-0.00127871757480942,3.36409666478721,0.337447768232971
Z020,Z017,Z017xZ020,15.1391539787112,KRN,Diallel,Z000,10.5714239413404,13.3504047304931,1.7887492482181,0.13398464573381,4.5677300373708,0.432082760346818
Z020,Z016,Z016xZ020,15.1111111111111,KRN,Diallel,Z000,12.2778677484095,13.3504047304931,1.760706380618,0.131884120081876,2.8332433627016,0.230760211851005
Z020,Z018,Z018xZ020,16.2222222222222,KRN,Diallel,Z000,14.6696164821985,13.3504047304931,1.5526057400237,0.105838195695694,1.5526057400237,0.105838195695694
Z020,Z005,Z005xZ020,13.3333333333333,KRN,Diallel,Z000,10.9061972369239,13.3504047304931,-0.0170713971597998,-0.00127871757481687,2.4271360964094,0.222546506695488
Z020,Z011,Z011xZ020,15.2460316869271,KRN,Diallel,Z000,13.1739599196765,13.3504047304931,1.895626956434,0.141990223869714,2.0720717672506,0.157285416069604
Z020,Z009,Z009xZ020,14.2222222222223,KRN,Diallel,Z000,11.0519916761264,13.3504047304931,0.8718174917292,0.0653027012535371,3.1702305460959,0.2868469900266
Z020,Z015,Z015xZ020,14.4444444444445,KRN,Diallel,Z000,13.256531322173,13.3504047304931,1.0940397139514,0.0819480559606219,1.1879131222715,0.0896096492665909
Z020,Z002,Z002xZ020,15.7777777777778,KRN,Diallel,Z000,13.4044303420816,13.3504047304931,2.3733474356962,0.177056941259589,2.3733474356962,0.177056941259589
Z020,Z014,Z014xZ020,14.1269840324167,KRN,Diallel,Z000,13.2139965001241,13.3504047304931,0.776579301923601,0.0581689707241495,0.9129875322926,0.0690924605802662
Z021,Z019,Z019xZ021,16.2222222222223,KRN,Diallel,Z000,14.8857317075927,10.7460129827554,1.3364905146296,0.0897833268046811,1.3364905146296,0.0897833268046811
Z021,Z013,Z013xZ021,14.6666666666666,KRN,Diallel,Z000,12.0340596617674,10.7460129827554,2.6326070048992,0.218763000923377,2.6326070048992,0.218763000923377
Z021,Z007,Z007xZ021,13.7777777777778,KRN,Diallel,Z000,11.6054664000798,10.7460129827554,2.172311377698,0.187180015245494,2.172311377698,0.187180015245494
Z021,Z012,Z012xZ021,13.746031686927,KRN,Diallel,Z000,11.7711384289474,10.7460129827554,1.9748932579796,0.167774193626249,1.9748932579796,0.167774193626249
Z021,Z017,Z017xZ021,13.5555555555556,KRN,Diallel,Z000,10.5714239413404,10.7460129827554,2.8095425728002,0.261449765351,2.9841316142152,0.282282843898211
Z021,Z015,Z015xZ021,14.2222222222222,KRN,Diallel,Z000,13.256531322173,10.7460129827554,0.9656909000492,0.072846423893253,0.9656909000492,0.072846423893253
Z021,Z016,Z016xZ021,14.2222222222222,KRN,Diallel,Z000,12.2778677484095,10.7460129827554,1.9443544738127,0.158362552330357,1.9443544738127,0.158362552330357
Z021,Z001,Z001xZ021,15.4444444444446,KRN,Diallel,Z000,12.9227469769789,10.7460129827554,2.5216974674657,0.195136333780887,2.5216974674657,0.195136333780887
Z021,Z010,Z010xZ021,14.4444444444444,KRN,Diallel,Z000,13.3653157821201,10.7460129827554,1.0791286623243,0.0807409776107155,1.0791286623243,0.0807409776107155
Z021,Z003,Z003xZ021,14.0000000000001,KRN,Diallel,Z000,11.922231459627,10.7460129827554,2.0777685403731,0.174276816165596,2.0777685403731,0.174276816165596
Z021,Z002,Z002xZ021,14.3333333333334,KRN,Diallel,Z000,13.4044303420816,10.7460129827554,0.9289029912518,0.0692982072006164,0.9289029912518,0.0692982072006164
Z021,Z011,Z011xZ021,15.6666666666667,KRN,Diallel,Z000,13.1739599196765,10.7460129827554,2.4927067469902,0.189214690357993,2.4927067469902,0.189214690357993
Z021,Z006,Z006xZ021,15.1746031467892,KRN,Diallel,Z000,14.9416132974878,10.7460129827554,0.232989849301401,0.01559335291729,0.232989849301401,0.01559335291729
Z021,Z020,Z020xZ021,14.5333333333334,KRN,Diallel,Z000,13.3504047304931,10.7460129827554,1.1829286028403,0.0886061978434574,1.1829286028403,0.0886061978434574
Z021,Z021,Z021xZ021,11.6507934143751,KRN,Diallel,Z000,10.7460129827554,10.7460129827554,0.904780431619701,0.0841968489217016,0.904780431619701,0.0841968489217016
Z021,Z014,Z014xZ021,13.8804854997304,KRN,Diallel,Z000,13.2139965001241,10.7460129827554,0.666488999606299,0.0504381092881355,0.666488999606299,0.0504381092881355
Z022,Z020,Z020xZ022,15.8187113050511,KRN,Diallel,Z000,13.3504047304931,15.3153083154289,0.503402989622199,0.0328692690512186,2.468306574558,0.184886273067081
Z022,Z010,Z010xZ022,15.1111111111111,KRN,Diallel,Z000,13.3653157821201,15.3153083154289,-0.204197204317801,-0.0133328823757396,1.745795328991,0.13062133042352
Z022,Z003,Z003xZ022,16.0000000000001,KRN,Diallel,Z000,11.922231459627,15.3153083154289,0.684691684571199,0.0447063598374594,4.0777685403731,0.342030647046394
Z022,Z005,Z005xZ022,14.2222222222222,KRN,Diallel,Z000,10.9061972369239,15.3153083154289,-1.0930860932067,-0.0713721245889322,3.3160249852983,0.304049607141855
Z022,Z016,Z016xZ022,15.4195009986905,KRN,Diallel,Z000,12.2778677484095,15.3153083154289,0.1041926832616,0.00680317242824515,3.141633250281,0.255877756191662
Z022,Z017,Z017xZ022,14.1111111111111,KRN,Diallel,Z000,10.5714239413404,15.3153083154289,-1.2041972043178,-0.0786270298655804,3.5396871697707,0.334835419467804
Z022,Z007,Z007xZ022,15.3333333333334,KRN,Diallel,Z000,11.6054664000798,15.3153083154289,0.018025017904499,0.00117692817756338,3.7278669332536,0.321216468579666
Z022,Z006,Z006xZ022,16.4960316869272,KRN,Diallel,Z000,14.9416132974878,15.3153083154289,1.1807233714983,0.077094325963312,1.5544183894394,0.104032834908179
Z022,Z011,Z011xZ022,16.7507280444452,KRN,Diallel,Z000,13.1739599196765,15.3153083154289,1.4354197290163,0.0937245074962176,3.5767681247687,0.271502884977392
Z022,Z012,Z012xZ022,15.4960316869271,KRN,Diallel,Z000,11.7711384289474,15.3153083154289,0.1807233714982,0.0118001784734647,3.7248932579797,0.316442906560295
Z022,Z014,Z014xZ022,17.1111111111111,KRN,Diallel,Z000,13.2139965001241,15.3153083154289,1.7958027956822,0.117255412603942,3.897114610987,0.294923236202643
Z022,Z002,Z002xZ022,16,KRN,Diallel,Z000,13.4044303420816,15.3153083154289,0.684691684571099,0.0447063598374529,2.5955696579184,0.193635208037892
Z022,Z021,Z021xZ022,15.2944602562095,KRN,Diallel,Z000,10.7460129827554,15.3153083154289,-0.0208480592194,-0.00136125625354844,4.5484472734541,0.423268358297463
Z022,Z001,Z001xZ022,16.6666666666666,KRN,Diallel,Z000,12.9227469769789,15.3153083154289,1.3513583512377,0.0882357914973425,3.7439196896877,0.289715468108853
Z022,Z019,Z019xZ022,16.6666666666667,KRN,Diallel,Z000,14.8857317075927,15.3153083154289,1.3513583512378,0.0882357914973489,1.780934959074,0.119640404251382
Z023,Z015,Z015xZ023,16.4444444444445,KRN,Diallel,Z000,13.256531322173,13.6696653275,2.7747791169445,0.202988079844378,3.1879131222715,0.24047867762658
Z023,Z017,Z017xZ023,16.4444444444444,KRN,Diallel,Z000,10.5714239413404,13.6696653275,2.7747791169444,0.202988079844371,5.873020503104,0.555556236860115
Z023,Z001,Z001xZ023,16.8888888888888,KRN,Diallel,Z000,12.9227469769789,13.6696653275,3.2192235613888,0.235501271191513,3.9661419119099,0.306911674350302
Z023,Z022,Z022xZ023,16.8888888888889,KRN,Diallel,Z000,15.3153083154289,13.6696653275,1.57358057346,0.102745602050645,1.57358057346,0.102745602050645
Z023,Z020,Z020xZ023,16,KRN,Diallel,Z000,13.3504047304931,13.6696653275,2.3303346725,0.170474888497229,2.6495952695069,0.198465538910223
Z023,Z023,Z023xZ023,15.9896311403914,KRN,Diallel,Z000,13.6696653275,13.6696653275,2.3199658128914,0.16971635788509,2.3199658128914,0.16971635788509
Z023,Z007,Z007xZ023,15,KRN,Diallel,Z000,11.6054664000798,13.6696653275,1.3303346725,0.0973202079661522,3.3945335999202,0.292494371436624
Z023,Z008,Z008xZ023,15.5555555555556,KRN,Diallel,Z000,9.96923666854619,13.6696653275,1.8858902280556,0.137961697150087,5.58631888700941,0.560355729605129
Z023,Z014,Z014xZ023,14.6666666666666,KRN,Diallel,Z000,13.2139965001241,13.6696653275,0.9970013391666,0.0729353144557884,1.4526701665425,0.109934202459404
Z023,Z013,Z013xZ023,15.7460316869271,KRN,Diallel,Z000,12.0340596617674,13.6696653275,2.0763663594271,0.151895917689365,3.7119720251597,0.308455511231406
Z023,Z016,Z016xZ023,16.5555555555556,KRN,Diallel,Z000,12.2778677484095,13.6696653275,2.8858902280556,0.211116377681164,4.2776878071461,0.348406408572062
Z024,Z010,Z010xZ024,14.001664101589,KRN,Diallel,Z000,13.3653157821201,13.025093930666,0.636348319468901,0.047611918030414,0.636348319468901,0.047611918030414
Z024,Z007,Z007xZ024,13.3333333333332,KRN,Diallel,Z000,11.6054664000798,13.025093930666,0.308239402667201,0.0236650425945481,1.7278669332534,0.148883885721432
Z024,Z020,Z020xZ024,13.5555555555555,KRN,Diallel,Z000,13.3504047304931,13.025093930666,0.2051508250624,0.0153666371322679,0.2051508250624,0.0153666371322679
Z024,Z016,Z016xZ024,12.8888888888889,KRN,Diallel,Z000,12.2778677484095,13.025093930666,-0.136205041777099,-0.0104571254919261,0.6110211404794,0.0497660630493884
Z024,Z013,Z013xZ024,14.4444444444444,KRN,Diallel,Z000,12.0340596617674,13.025093930666,1.4193505137784,0.108970462810768,2.410384782677,0.200296894848783
Z024,Z001,Z001xZ024,13.3333333333333,KRN,Diallel,Z000,12.9227469769789,13.025093930666,0.308239402667301,0.0236650425945558,0.410586356354401,0.0317723744870836
Z024,Z002,Z002xZ024,15.3344982044456,KRN,Diallel,Z000,13.4044303420816,13.025093930666,1.930067862364,0.143987309651256,1.930067862364,0.143987309651256
Z024,Z006,Z006xZ024,14.0062618100242,KRN,Diallel,Z000,14.9416132974878,13.025093930666,-0.935351487463601,-0.0626004346947505,-0.935351487463601,-0.0626004346947505
Z024,Z005,Z005xZ024,13.7777777777778,KRN,Diallel,Z000,10.9061972369239,13.025093930666,0.7526838471118,0.0577872106810453,2.8715805408539,0.263298056918676
Z024,Z009,Z009xZ024,11.7777777777778,KRN,Diallel,Z000,11.0519916761264,13.025093930666,-1.2473161528882,-0.0957625457081385,0.7257861016514,0.0656701636157746
Z024,Z022,Z022xZ024,13.5029121777808,KRN,Diallel,Z000,15.3153083154289,13.025093930666,-1.8123961376481,-0.118338860721613,-1.8123961376481,-0.118338860721613
Z024,Z021,Z021xZ024,14.5730926730176,KRN,Diallel,Z000,10.7460129827554,13.025093930666,1.5479987423516,0.118847414889426,3.8270796902622,0.356139499961863
Z024,Z017,Z017xZ024,13,KRN,Diallel,Z000,10.5714239413404,13.025093930666,-0.0250939306659994,-0.00192658347030564,2.4285760586596,0.229730268328608
Z024,Z014,Z014xZ024,14,KRN,Diallel,Z000,13.2139965001241,13.025093930666,0.7860034998759,0.0594826478021633,0.7860034998759,0.0594826478021633
Z024,Z019,Z019xZ024,14.6666666666667,KRN,Diallel,Z000,14.8857317075927,13.025093930666,-0.219065040926001,-0.014716444258784,-0.219065040926001,-0.014716444258784
Z025,Z001,Z001xZ025,15.1282402686276,KRN,Diallel,Z000,12.9227469769789,13.4828458008769,1.6453944677507,0.122036140741422,2.2054932916487,0.170667528782979
Z025,Z005,Z005xZ025,14.3333333333333,KRN,Diallel,Z000,10.9061972369239,13.4828458008769,0.8504875324564,0.063079230083688,3.4271360964094,0.31423749469765
Z025,Z006,Z006xZ025,16.9427013028836,KRN,Diallel,Z000,14.9416132974878,13.4828458008769,2.0010880053958,0.13392717142079,2.0010880053958,0.13392717142079
Z025,Z014,Z014xZ025,14.3510737350245,KRN,Diallel,Z000,13.2139965001241,13.4828458008769,0.868227934147599,0.0643950058444732,1.1370772349004,0.0860509713991312
Z025,Z012,Z012xZ025,15.3333333333333,KRN,Diallel,Z000,11.7711384289474,13.4828458008769,1.8504875324564,0.13724754846162,3.5621949043859,0.302621103802994
Z025,Z013,Z013xZ025,15.6666666666667,KRN,Diallel,Z000,12.0340596617674,13.4828458008769,2.1838208657898,0.161970321254269,3.6326070048993,0.301860478259071
Z025,Z008,Z008xZ025,13.3333333333334,KRN,Diallel,Z000,9.96923666854619,13.4828458008769,-0.1495124675435,-0.0110890882942365,3.36409666478721,0.337447768232971
Z025,Z015,Z015xZ025,16,KRN,Diallel,Z000,13.256531322173,13.4828458008769,2.5171541991231,0.18669309404691,2.743468677827,0.206952226879911
Z025,Z023,Z023xZ025,17.3333333333333,KRN,Diallel,Z000,13.6696653275,13.4828458008769,3.6636680058333,0.268014462538662,3.6636680058333,0.268014462538662
Z025,Z002,Z002xZ025,15.7777777777777,KRN,Diallel,Z000,13.4044303420816,13.4828458008769,2.2949319769008,0.170211245518475,2.3733474356961,0.177056941259582
Z025,Z010,Z010xZ025,15.5555555555556,KRN,Diallel,Z000,13.3653157821201,13.4828458008769,2.0727097546787,0.153729396990055,2.1902397734355,0.163874898965393
Z025,Z024,Z024xZ025,14.8888888888889,KRN,Diallel,Z000,13.025093930666,13.4828458008769,1.406043088012,0.104283851404765,1.8637949582229,0.143092630897258
Z025,Z020,Z020xZ025,16.1994175644438,KRN,Diallel,Z000,13.3504047304931,13.4828458008769,2.7165717635669,0.20148355945673,2.8490128339507,0.213402731337679
Z025,Z016,Z016xZ025,15.3333333333333,KRN,Diallel,Z000,12.2778677484095,13.4828458008769,1.8504875324564,0.13724754846162,3.0554655849238,0.248859626731165
Z025,Z007,Z007xZ025,14.4444444444444,KRN,Diallel,Z000,11.6054664000798,13.4828458008769,0.9615986435675,0.0713201543479018,2.8389780443646,0.24462420953156
Z025,Z009,Z009xZ025,14.6666666666668,KRN,Diallel,Z000,11.0519916761264,13.4828458008769,1.1838208657899,0.0878020028763442,3.6146749905404,0.327060958464936
Z025,Z017,Z017xZ025,14.8888888888889,KRN,Diallel,Z000,10.5714239413404,13.4828458008769,1.406043088012,0.104283851404765,4.3174649475485,0.408409025265244
Z025,Z021,Z021xZ025,14.4444444444445,KRN,Diallel,Z000,10.7460129827554,13.4828458008769,0.9615986435676,0.0713201543479092,3.6984314616891,0.344167782751067
Z026,Z015,Z015xZ026,15.3458569533816,KRN,Diallel,Z000,13.256531322173,13.8404780638384,1.5053788895432,0.108766393949669,2.0893256312086,0.157607263954031
Z026,Z016,Z016xZ026,15.4444444444445,KRN,Diallel,Z000,12.2778677484095,13.8404780638384,1.6039663806061,0.115889521532992,3.166576696035,0.257909334171253
Z026,Z012,Z012xZ026,14.6666666666667,KRN,Diallel,Z000,11.7711384289474,13.8404780638384,0.826188602828299,0.0596936463478756,2.8955282377193,0.245985403637652
Z026,Z008,Z008xZ026,14.0000000000003,KRN,Diallel,Z000,9.96923666854619,13.8404780638384,0.1595219361619,0.0115257533320825,4.03076333145411,0.404320156644643
Z026,Z024,Z024xZ026,15.5555555555556,KRN,Diallel,Z000,13.025093930666,13.8404780638384,1.7150774917172,0.123917503702293,2.5304616248896,0.194275883026988
Z026,Z009,Z009xZ026,14.496031686927,KRN,Diallel,Z000,11.0519916761264,13.8404780638384,0.655553623088599,0.0473649551745898,3.4440400108006,0.31162166166304
Z026,Z005,Z005xZ026,13.8888888888888,KRN,Diallel,Z000,10.9061972369239,13.8404780638384,0.0484108250504001,0.00349777116275232,2.9826916519649,0.273485944474462
Z026,Z013,Z013xZ026,16.6666666666668,KRN,Diallel,Z000,12.0340596617674,13.8404780638384,2.8261886028284,0.20419732539532,4.6326070048994,0.384957955594764
Z026,Z014,Z014xZ026,16.3270715233092,KRN,Diallel,Z000,13.2139965001241,13.8404780638384,2.4865934594708,0.179660951594413,3.1130750231851,0.235589212026495
Z026,Z006,Z006xZ026,17.5275443232599,KRN,Diallel,Z000,14.9416132974878,13.8404780638384,2.5859310257721,0.173069063847803,2.5859310257721,0.173069063847803
Z026,Z025,Z025xZ026,15.5555555555556,KRN,Diallel,Z000,13.4828458008769,13.8404780638384,1.7150774917172,0.123917503702293,2.0727097546787,0.153729396990055
Z026,Z007,Z007xZ026,14.5032402686277,KRN,Diallel,Z000,11.6054664000798,13.8404780638384,0.662762204789299,0.0478857884628224,2.8977738685479,0.249690427652953
Z026,Z023,Z023xZ026,17.4444444444444,KRN,Diallel,Z000,13.6696653275,13.8404780638384,3.603966380606,0.260393200580422,3.7747791169444,0.276142760375448
Z026,Z002,Z002xZ026,16.6666666666667,KRN,Diallel,Z000,13.4044303420816,13.8404780638384,2.8261886028283,0.204197325395313,3.2622363245851,0.243370008372806
Z026,Z018,Z018xZ026,18.019222884535,KRN,Diallel,Z000,14.6696164821985,13.8404780638384,3.3496064023365,0.228336330837362,3.3496064023365,0.228336330837362
Z026,Z020,Z020xZ026,16.8888888888889,KRN,Diallel,Z000,13.3504047304931,13.8404780638384,3.0484108250505,0.220253289733915,3.5384841583958,0.265046957738569
Z026,Z003,Z003xZ026,15.9960316869271,KRN,Diallel,Z000,11.922231459627,13.8404780638384,2.1555536230887,0.155742714460175,4.0738002273001,0.341697797186329
Z002,Z001,Z001xZ002,28.2907480512817,CD,Diallel,Z000,23.6096344958113,23.4966509452417,4.6811135554704,0.198271326745905,4.6811135554704,0.198271326745905
Z002,Z002,Z002xZ002,27.5029564083768,CD,Diallel,Z000,23.4966509452417,23.4966509452417,4.0063054631351,0.170505382765896,4.0063054631351,0.170505382765896
Z003,Z001,Z001xZ003,28.4366666666666,CD,Diallel,Z000,23.6096344958113,21.9531959837255,4.8270321708553,0.204451795800214,4.8270321708553,0.204451795800214
Z003,Z002,Z002xZ003,27.1669508937888,CD,Diallel,Z000,23.4966509452417,21.9531959837255,3.6702999485471,0.156205237806045,3.6702999485471,0.156205237806045
Z005,Z001,Z001xZ005,28.0844444444443,CD,Diallel,Z000,23.6096344958113,22.0501100542511,4.474809948633,0.189533215748295,4.474809948633,0.189533215748295
Z005,Z002,Z002xZ005,32.1299999999996,CD,Diallel,Z000,23.4966509452417,22.0501100542511,8.6333490547579,0.367428918907536,8.6333490547579,0.367428918907536
Z006,Z001,Z001xZ006,26.2566666666665,CD,Diallel,Z000,23.6096344958113,25.8566009340303,0.4000657326362,0.0154724796835019,2.6470321708552,0.112116609485201
Z006,Z002,Z002xZ006,27.2377777777776,CD,Diallel,Z000,23.4966509452417,25.8566009340303,1.3811768437473,0.0534167985680402,3.7411268325359,0.15921957734549
Z006,Z005,Z005xZ006,30.365,CD,Diallel,Z000,22.0501100542511,25.8566009340303,4.5083990659697,0.174361629259479,8.3148899457489,0.377090632440896
