I,Row,Pedigree,Genotype,FBNote,Farm
JLY,1674,Ac4356,779,Off-PVP,Curtiss
JLY,1675,Ac4357,794,Off-PVP,Curtiss
JLY,1676,Ac4358,LP5,Off-PVP,Curtiss
JLY,1677,Ac4359,LH146Ht,Off-PVP,Curtiss
JLY,1678,Ac4360,LH156,Off-PVP,Curtiss
JLY,1679,Ac4361,LH60,Off-PVP,Curtiss
JLY,1680,Ac4362,LH85,Off-PVP,Curtiss
JLY,1681,Ac4363,LH61,Off-PVP,Curtiss
JLY,1682,Ac4364,NS701,Off-PVP,Curtiss
JLY,1683,Ac4365,807,Off-PVP,Curtiss
JLY,1684,Ac4366,78371A,Off-PVP,Curtiss
JLY,1685,Ac4367,FBHJ,Off-PVP,Curtiss
JLY,1686,Ac4368,MBPM,Off-PVP,Curtiss
JLY,1687,Ac4369,PB80,Off-PVP,Curtiss
JLY,1688,Ac4370,PHG86,Off-PVP,Curtiss
JLY,1689,Ac4371,IB02,Off-PVP,Curtiss
JLY,1690,Ac4372,IBB15,Off-PVP,Curtiss
JLY,1691,Ac4373,IBC2,Off-PVP,Curtiss
JLY,1692,Ac4374,LH59,Off-PVP,Curtiss
JLY,1693,Ac4375,PHK05,Off-PVP,Curtiss
JLY,1694,Ac4376,PHK29,Off-PVP,Curtiss
JLY,1695,Ac4377,PHR25,Off-PVP,Curtiss
JLY,1696,Ac4378,PHV78,Off-PVP,Curtiss
JLY,1697,Ac4379,740,Off-PVP,Curtiss
JLY,1698,Ac4380,787,Off-PVP,Curtiss
JLY,1699,Ac4381,790,Off-PVP,Curtiss
JLY,1700,Ac4382,793,Off-PVP,Curtiss
JLY,1701,Ac4383,LH149,Off-PVP,Curtiss
JLY,1702,Ac4384,LH65,Off-PVP,Curtiss
JLY,1703,Ac4385,PHK42,Off-PVP,Curtiss
JLY,1704,Ac4386,PHK76,Off-PVP,Curtiss
JLY,1705,Ac4387,PHN11,Off-PVP,Curtiss
JLY,1706,Ac4388,PHT55,Off-PVP,Curtiss
JLY,1707,Ac4389,PHT77,Off-PVP,Curtiss
JLY,1708,Ac4390,PHV63,Off-PVP,Curtiss
JLY,1709,Ac4391,PHW65,Off-PVP,Curtiss
JLY,1710,Ac4392,W8304,Off-PVP,Curtiss
JLY,1711,Ac4393,11430,Off-PVP,Curtiss
JLY,1712,Ac4394,2369,Off-PVP,Curtiss
JLY,1713,Ac4395,2MA22,Off-PVP,Curtiss
JLY,1714,Ac4396,6M502,Off-PVP,Curtiss
JLY,1715,Ac4397,78551S,Off-PVP,Curtiss
JLY,1716,Ac4398,87916W,Off-PVP,Curtiss
JLY,1717,Ac4399,HB8229,Off-PVP,Curtiss
JLY,1718,Ac4400,IBB14,Off-PVP,Curtiss
JLY,1719,Ac4401,MBST,Off-PVP,Curtiss
JLY,1720,Ac4402,PHH93,Off-PVP,Curtiss
JLY,1721,Ac4403,PHM49,Off-PVP,Curtiss
JLY,1722,Ac4404,PHN47,Off-PVP,Curtiss
JLY,1723,Ac4405,PHP02,Off-PVP,Curtiss
JLY,1724,Ac4406,PHR32,Off-PVP,Curtiss
JLY,1725,Ac4407,PHR47,Off-PVP,Curtiss
JLY,1726,Ac4408,PHT10,Off-PVP,Curtiss
JLY,1727,Ac4409,PHT60,Off-PVP,Curtiss
JLY,1728,Ac4410,PHW52,Off-PVP,Curtiss
JLY,1729,Ac4411,PHW79,Off-PVP,Curtiss
JLY,1730,Ac4412,NS501,Off-PVP,Curtiss
JLY,1731,Ac4413,OQ603,Off-PVP,Curtiss
JLY,1732,Ac4414,H8431,Off-PVP,Curtiss
JLY,1733,Ac4415,S8324,Off-PVP,Curtiss
JLY,1734,Ac4416,S8326,Off-PVP,Curtiss
JLY,1735,Ac4417,1538,Off-PVP,Curtiss
JLY,1736,Ac4418,CR14,Off-PVP,Curtiss
JLY,1737,Ac4419,WIL900,Off-PVP,Curtiss
JLY,1738,Ac4420,WIL901,Off-PVP,Curtiss
JLY,1739,Ac4421,WIL903,Off-PVP,Curtiss
JLY,1740,Ac4422,WIL500,Off-PVP,Curtiss
JLY,1741,Ac4423,E8501,Off-PVP,Curtiss
JLY,1742,Ac4424,J8606,Off-PVP,Curtiss
JLY,1743,Ac4425,L 127,Off-PVP,Curtiss
JLY,1744,Ac4426,L 135,Off-PVP,Curtiss
JLY,1745,Ac4427,L 139,Off-PVP,Curtiss
JLY,1746,Ac4428,W8555,Off-PVP,Curtiss
JLY,1747,Ac4429,4N506,Off-PVP,Curtiss
JLY,1748,Ac4430,PHJ31,Off-PVP,Curtiss
JLY,1749,Ac4431,PHJ33,Off-PVP,Curtiss
JLY,1750,Ac4432,PHJ70,Off-PVP,Curtiss
JLY,1751,Ac4434,PHJ75,Off-PVP,Curtiss
JLY,1752,Ac4435,PHK35,Off-PVP,Curtiss
JLY,1753,Ac4436,PHM10,Off-PVP,Curtiss
JLY,1754,Ac4437,PHM57,Off-PVP,Curtiss
JLY,1755,Ac4438,PHN29,Off-PVP,Curtiss
JLY,1756,Ac4439,PHN37,Off-PVP,Curtiss
JLY,1757,Ac4440,PHN73,Off-PVP,Curtiss
JLY,1758,Ac4441,PHN82,Off-PVP,Curtiss
JLY,1759,Ac4442,PHP55,Off-PVP,Curtiss
JLY,1760,Ac4443,PHP60,Off-PVP,Curtiss
JLY,1761,Ac4444,PHR62,Off-PVP,Curtiss
JLY,1762,Ac4445,PHR63,Off-PVP,Curtiss
JLY,1763,Ac4446,PHT22,Off-PVP,Curtiss
JLY,1764,Ac4447,PHV37,Off-PVP,Curtiss
JLY,1765,Ac4448,PHW03,Off-PVP,Curtiss
JLY,1766,Ac4449,PHW20,Off-PVP,Curtiss
JLY,1767,Ac4450,PHW43,Off-PVP,Curtiss
JLY,1768,Ac4451,2FACC,Off-PVP,Curtiss
JLY,2465,Ac4219,CHZM 05 028,Germplasm,Curtiss
JLY,2466,Ac4220,Sao Paulo Group 1,Germplasm,Curtiss
JLY,2467,Ac4221,ARZM 14 021,Germplasm,Curtiss
JLY,2468,Ac4222,Brasil Mezcla 3078,Germplasm,Curtiss
JLY,2469,Ac4223,BORSOSBERENYI SARGA FILLERES,Germplasm,Curtiss
JLY,2470,Ac4224,GICI 8 SOROS MEGGYPIROS,Germplasm,Curtiss
JLY,2471,Ac4225,Masangu,Germplasm,Curtiss
JLY,2472,Ac4263,N193,Germplasm,Curtiss
JLY,2473,Ac4264,N194,Germplasm,Curtiss
JLY,2474,Ac4218,CHZM 05 024,Germplasm,Curtiss
JLY,2475,Ac4217,CHZM 05 019,Germplasm,Curtiss
JLY,2476,Ac4216,Maiz Reventador,Germplasm,Curtiss
JLY,2477,Ac4215,POZO COLORADO ARGENTINO I,Germplasm,Curtiss
JLY,2478,Ac4214,Gaspe Flint,Germplasm,Curtiss
JLY,2479,Ac4213,R-Strawberry Open Pollinated,Germplasm,Curtiss
JLY,2480,Ac4212,Blue Ridge White Cap,Germplasm,Curtiss
JLY,2481,Ac4211,White Hulless Pop,Germplasm,Curtiss
JLY,2482,Ac4209,BANTING,Germplasm,Curtiss
JLY,2483,Ac4206,E205-1-1-1 INBRED (S5 SYN ANVELD),Germplasm,Curtiss
JLY,2484,Ac4205,A21-4-1 INBRED (HICKORY KING),Germplasm,Curtiss
JLY,2485,Ac4204,Tama Flint,Germplasm,Curtiss
JLY,2486,Ac4203,Japanese Hull-less,Germplasm,Curtiss
JLY,2487,Ac4201,Twitchells Pride,Germplasm,Curtiss
JLY,2488,Ac4200,Salzers White Flint,Germplasm,Curtiss
JLY,2489,Ac4199,Quapaw Red,Germplasm,Curtiss
JLY,2490,Ac4197,4F-240 BX 16,Germplasm,Curtiss
JLY,2491,Ac4196,"(AYFON, AYFON)",Germplasm,Curtiss
JLY,2492,Ac4195,Faribo-Hulless White,Germplasm,Curtiss
JLY,2493,Ac4193,90,Germplasm,Curtiss
JLY,2494,Ac4191,CML 5,Germplasm,Curtiss
JLY,2495,Ac4190,Katie Wheeler,Germplasm,Curtiss
JLY,2496,Ac4188,Golden Bantam (WI),Germplasm,Curtiss
JLY,2497,Ac4210,PG NO12,Germplasm,Curtiss
JLY,2498,Ac4208,IREGSZEMCSEI 12 HETES,Germplasm,Curtiss
JLY,2499,Ac4207,HICKORY KING (SCHROEDER STRAIN),Germplasm,Curtiss
JLY,2500,Ac4187,Knobless Tama Flint,Germplasm,Curtiss
JLY,2501,Ac4186,Strawberry Popcorn,Germplasm,Curtiss
JLY,2502,Ac4202,Gaspe Yellow Flint,Germplasm,Curtiss
JLY,2503,Ac4198,Clive Corn,Germplasm,Curtiss
JLY,2504,Ac4194,ILLINOIS HULLESS,Germplasm,Curtiss
JLY,2505,Ac4185,NC232,Germplasm,Curtiss
JLY,2506,Ac4454,58615 B73 (Meth) Bc5S4,Germplasm,Curtiss
JLY,2507,Ac4433,PHJ70,Germplasm,Curtiss
JLY,2508,Ac4452,ROBESON COUNTY,Germplasm,Curtiss
JLY,2509,Ac4284,CHZM 13 035,Germplasm,Curtiss
JLY,2510,Ac4313,LH82,Germplasm,Curtiss
JLY,2511,Ac4282,CHZM 13 032,Germplasm,Curtiss
JLY,2512,Ac4283,CHZM 13 033,Germplasm,Curtiss
JLY,2513,Ac4219,CHZM 05 028,Germplasm,Curtiss
JLY,2514,Ac4220,Sao Paulo Group 1,Germplasm,Curtiss
JLY,2515,Ac4221,ARZM 14 021,Germplasm,Curtiss
JLY,2516,Ac4222,Brasil Mezcla 3078,Germplasm,Curtiss
JLY,2517,Ac4223,BORSOSBERENYI SARGA FILLERES,Germplasm,Curtiss
JLY,2518,Ac4224,GICI 8 SOROS MEGGYPIROS,Germplasm,Curtiss
JLY,2519,Ac4225,Masangu,Germplasm,Curtiss
JLY,2520,Ac4263,N193,Germplasm,Curtiss
JLY,2521,Ac4264,N194,Germplasm,Curtiss
JLY,2522,Ac4218,CHZM 05 024,Germplasm,Curtiss
JLY,2523,Ac4217,CHZM 05 019,Germplasm,Curtiss
JLY,2524,Ac4216,Maiz Reventador,Germplasm,Curtiss
JLY,2525,Ac4215,POZO COLORADO ARGENTINO I,Germplasm,Curtiss
JLY,2526,Ac4214,Gaspe Flint,Germplasm,Curtiss
JLY,2527,Ac4213,R-Strawberry Open Pollinated,Germplasm,Curtiss
JLY,2528,Ac4212,Blue Ridge White Cap,Germplasm,Curtiss
JLY,2529,Ac4211,White Hulless Pop,Germplasm,Curtiss
JLY,2530,Ac4209,BANTING,Germplasm,Curtiss
JLY,2531,Ac4206,E205-1-1-1 INBRED (S5 SYN ANVELD),Germplasm,Curtiss
JLY,2532,Ac4205,A21-4-1 INBRED (HICKORY KING),Germplasm,Curtiss
JLY,2533,Ac4204,Tama Flint,Germplasm,Curtiss
JLY,2534,Ac4203,Japanese Hull-less,Germplasm,Curtiss
JLY,2535,Ac4201,Twitchells Pride,Germplasm,Curtiss
JLY,2536,Ac4200,Salzers White Flint,Germplasm,Curtiss
JLY,2537,Ac4199,Quapaw Red,Germplasm,Curtiss
JLY,2538,Ac4197,4F-240 BX 16,Germplasm,Curtiss
JLY,2539,Ac4196,"(AYFON, AYFON)",Germplasm,Curtiss
JLY,2540,Ac4195,Faribo-Hulless White,Germplasm,Curtiss
JLY,2541,Ac4193,90,Germplasm,Curtiss
JLY,2542,Ac4191,CML 5,Germplasm,Curtiss
JLY,2543,Ac4190,Katie Wheeler,Germplasm,Curtiss
JLY,2544,Ac4188,Golden Bantam (WI),Germplasm,Curtiss
JLY,2545,Ac4210,PG NO12,Germplasm,Curtiss
JLY,2546,Ac4208,IREGSZEMCSEI 12 HETES,Germplasm,Curtiss
JLY,2547,Ac4207,HICKORY KING (SCHROEDER STRAIN),Germplasm,Curtiss
JLY,2548,Ac4187,Knobless Tama Flint,Germplasm,Curtiss
JLY,2549,Ac4186,Strawberry Popcorn,Germplasm,Curtiss
JLY,2550,Ac4202,Gaspe Yellow Flint,Germplasm,Curtiss
JLY,2551,Ac4198,Clive Corn,Germplasm,Curtiss
JLY,2552,Ac4194,ILLINOIS HULLESS,Germplasm,Curtiss
JLY,2553,Ac4185,NC232,Germplasm,Curtiss
JLY,2554,Ac4454,58615 B73 (Meth) Bc5S4,Germplasm,Curtiss
JLY,2555,Ac4433,PHJ70,Germplasm,Curtiss
JLY,2556,Ac4452,ROBESON COUNTY,Germplasm,Curtiss
JLY,2557,Ac4284,CHZM 13 035,Germplasm,Curtiss
JLY,2558,Ac4313,LH82,Germplasm,Curtiss
JLY,2559,Ac4282,CHZM 13 032,Germplasm,Curtiss
JLY,2560,Ac4283,CHZM 13 033,Germplasm,Curtiss
JLY,2561,Ac4219,CHZM 05 028,Germplasm,Curtiss
JLY,2562,Ac4220,Sao Paulo Group 1,Germplasm,Curtiss
JLY,2563,Ac4221,ARZM 14 021,Germplasm,Curtiss
JLY,2564,Ac4222,Brasil Mezcla 3078,Germplasm,Curtiss
JLY,2565,Ac4223,BORSOSBERENYI SARGA FILLERES,Germplasm,Curtiss
JLY,2566,Ac4224,GICI 8 SOROS MEGGYPIROS,Germplasm,Curtiss
JLY,2567,Ac4225,Masangu,Germplasm,Curtiss
JLY,2568,Ac4263,N193,Germplasm,Curtiss
JLY,2569,Ac4264,N194,Germplasm,Curtiss
JLY,2570,Ac4218,CHZM 05 024,Germplasm,Curtiss
JLY,2571,Ac4217,CHZM 05 019,Germplasm,Curtiss
JLY,2572,Ac4216,Maiz Reventador,Germplasm,Curtiss
JLY,2573,Ac4215,POZO COLORADO ARGENTINO I,Germplasm,Curtiss
JLY,2574,Ac4214,Gaspe Flint,Germplasm,Curtiss
JLY,2575,Ac4213,R-Strawberry Open Pollinated,Germplasm,Curtiss
JLY,2576,Ac4212,Blue Ridge White Cap,Germplasm,Curtiss
JLY,2577,Ac4211,White Hulless Pop,Germplasm,Curtiss
JLY,2578,Ac4209,BANTING,Germplasm,Curtiss
JLY,2579,Ac4206,E205-1-1-1 INBRED (S5 SYN ANVELD),Germplasm,Curtiss
JLY,2580,Ac4205,A21-4-1 INBRED (HICKORY KING),Germplasm,Curtiss
JLY,2581,Ac4204,Tama Flint,Germplasm,Curtiss
JLY,2582,Ac4203,Japanese Hull-less,Germplasm,Curtiss
JLY,2583,Ac4201,Twitchells Pride,Germplasm,Curtiss
JLY,2584,Ac4200,Salzers White Flint,Germplasm,Curtiss
JLY,2585,Ac4199,Quapaw Red,Germplasm,Curtiss
JLY,2586,Ac4197,4F-240 BX 16,Germplasm,Curtiss
JLY,2587,Ac4196,"(AYFON, AYFON)",Germplasm,Curtiss
JLY,2588,Ac4195,Faribo-Hulless White,Germplasm,Curtiss
JLY,2589,Ac4193,90,Germplasm,Curtiss
JLY,2590,Ac4191,CML 5,Germplasm,Curtiss
JLY,2591,Ac4190,Katie Wheeler,Germplasm,Curtiss
JLY,2592,Ac4188,Golden Bantam (WI),Germplasm,Curtiss
JLY,2593,Ac4210,PG NO12,Germplasm,Curtiss
JLY,2594,Ac4208,IREGSZEMCSEI 12 HETES,Germplasm,Curtiss
JLY,2595,Ac4207,HICKORY KING (SCHROEDER STRAIN),Germplasm,Curtiss
JLY,2596,Ac4187,Knobless Tama Flint,Germplasm,Curtiss
JLY,2597,Ac4186,Strawberry Popcorn,Germplasm,Curtiss
JLY,2598,Ac4202,Gaspe Yellow Flint,Germplasm,Curtiss
JLY,2599,Ac4198,Clive Corn,Germplasm,Curtiss
JLY,2600,Ac4194,ILLINOIS HULLESS,Germplasm,Curtiss
JLY,2601,Ac4185,NC232,Germplasm,Curtiss
JLY,2602,Ac4454,58615 B73 (Meth) Bc5S4,Germplasm,Curtiss
JLY,2603,Ac4433,PHJ70,Germplasm,Curtiss
JLY,2604,Ac4452,ROBESON COUNTY,Germplasm,Curtiss
JLY,2605,Ac4284,CHZM 13 035,Germplasm,Curtiss
JLY,2606,Ac4313,LH82,Germplasm,Curtiss
JLY,2607,Ac4282,CHZM 13 032,Germplasm,Curtiss
JLY,2608,Ac4283,CHZM 13 033,Germplasm,Curtiss
JLY,2609,Ac4182,031L-A61qTR-1073,EMS-mutant,Curtiss
JLY,2610,Ac4183,04H1-A632XOh43GN-167,EMS-mutant,Curtiss
JLY,2611,Ac4181,03HI-B73XMo17GN-775,EMS-mutant,Curtiss
JLY,2612,Ac4180,1994-671-1@,EMS-mutant,Curtiss
JLY,2613,Ac4184,04HI-Mo17xA632GN-42,EMS-mutant,Curtiss
JLY,2614,Ac4179,2009-49-2@,EMS-mutant,Curtiss
JLY,2615,Ac4178,2008-2319-2@,EMS-mutant,Curtiss
JLY,2616,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2617,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2618,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2619,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2620,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2621,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2622,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2623,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2624,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2625,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2626,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2627,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2628,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2629,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2630,08-2110-3@,B73@,B73 Filler,Curtiss
JLY,2631,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2632,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2633,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2634,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2635,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2636,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2637,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2638,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2639,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2640,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2641,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2642,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2643,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2644,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2645,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2646,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2647,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2648,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2649,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2650,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2651,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2652,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2653,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,2654,09-5191-29@,Mo17@,Mo17 Filler,Curtiss
JLY,7001,10g-1317-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7002,10g-1316-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7003,10g-1314-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7004,10g-1312-8@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7005,10g-1311-4@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7006,10g-1309-9@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7007,10g-1308-8@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7008,10g-1307-9@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7009,10g-1305-3@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7010,10g-1304-3@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7011,10g-1303-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7012,10g-1302-4@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7013,10g-1300-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7014,10g-1299-7@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7015,10g-1298-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7016,10g-1297-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7017,10g-1296-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7018,10g-1295-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7019,10g-1294-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7020,10g-1293-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7021,10g-1292-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7022,10g-1288-9@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7023,10g-1287-11@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7024,10g-1285-4@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7025,10g-1283-4@,[B73 x M0027(B73-2)]@,BC2F3,Curtiss
JLY,7026,10g-1282-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7027,10g-1281-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7028,10g-1280-7@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7029,10g-1279-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7030,10g-1278-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7031,10g-1277-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7032,10g-1276-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7033,10g-1275-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7034,10g-1274-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7035,10g-1273-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7036,10g-1272-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7037,10g-1370-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7038,10g-1369-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7039,10g-1368-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7040,10g-1366-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7041,10g-1363-4@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7042,10g-1362-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7043,10g-1361-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7044,10g-1360-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7045,10g-1358-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7046,10g-1356-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7047,10g-1355-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7048,10g-1353-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7049,10g-1351-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7050,10g-1349-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7051,10g-1348-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7052,10g-1347-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7053,10g-1345-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7054,10g-1344-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7055,10g-1343-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7056,10g-1342-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7057,10g-1341-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7058,10g-1339-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7059,10g-1338-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7060,10g-1337-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7061,10g-1336-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7062,10g-1335-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7063,10g-1334-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7064,10g-1333-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7065,10g-1331-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7066,10g-1328-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7067,10g-1327-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7068,10g-1326-3@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7069,10g-1324-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7070,10g-1323-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7071,10g-1322-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7072,10g-1321-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7073,10g-1320-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7074,10g-1319-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7075,10g-1318-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7076,10g-1405-4@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7077,10g-1404-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7078,10g-1402-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7079,10g-1400-4@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7080,10g-1399-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7081,10g-1398-9@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7082,10g-1395-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7083,10g-1394-7@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7084,10g-1393-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7085,10g-1391-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7086,10g-1390-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7087,10g-1389-6@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7088,10g-1388-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7089,10g-1384-5@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7090,10g-1383-2@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7091,10g-1382-10@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7092,10g-1381-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7093,10g-1380-1@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7094,10g-1379-8@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7095,10g-1378-7@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
JLY,7096,10g-1377-11@,[B73 x M0057(B73-2)]@,BC2F3,Curtiss
